Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,Sampling rate
41.188,12.739,17.974,23.155,20.355,6.9478,27.278,21.72,16.55,20.178,14.491,
41.195,8.6813,15.164,17.964,12.656,2.9366,29.336,21.954,18.138,23.2,16.274,
41.203,4.4892,14.064,13.731,10.048,-1.1361,29.354,21.756,16.919,24.317,15.59,
41.211,1.2779,10.686,10.734,7.8225,-6.2449,25.146,16.337,10.806,18.357,9.9844,
41.219,10.758,17.867,20.928,18.154,5.4412,26.438,19.615,12.907,18.298,12.776,
41.227,15.893,25.723,26.938,22.827,15.041,26.034,22.494,15.296,18.599,19.345,
41.234,22.279,29.91,34.362,27.361,17.678,25.14,24.475,17.168,14.348,17.757,
41.242,16.574,27.925,33.476,26.036,23.481,25.974,22.999,17.266,16.428,16.793,
41.25,13.547,22.059,26.736,25.427,17.693,19.669,15.524,7.2549,11.884,7.709,
41.258,11.876,20.265,25.434,24.227,11.172,19.607,16.185,5.8688,8.9325,7.0309,
41.266,10.929,19.986,23.737,20.009,8.1047,24.833,19.157,11.395,17.498,10.126,
41.273,7.5081,17.807,20.504,16.705,6.4792,21.023,15.945,9.3414,13.656,8.2489,
41.281,12.409,17.134,20.369,19.238,2.2981,18.014,13.07,4.5741,11.819,3.7299,
41.289,13.511,18.609,23.925,25.677,3.9488,19.82,15.45,4.4313,8.2876,3.5036,
41.297,13.057,17.364,21.662,20.855,5.934,18.301,14.797,5.5175,11.823,6.7863,
41.305,6.5877,11.562,15.904,13.629,0.82192,16.551,11.203,4.4585,9.6589,3.819,
41.313,3.253,9.1484,13.235,9.5289,1.1313,17.333,12.148,5.8994,12.666,6.2055,
41.32,7.1352,10.498,13.567,10.379,-2.0009,20.148,14.773,9.274,15.691,8.5815,
41.328,-0.58446,10.98,9.6643,1.9169,-3.3512,21.684,17.109,11.026,12.729,9.4176,
41.336,16.185,23.248,24.378,11.001,7.7131,27.33,24.392,18.011,20.243,17.816,
41.344,18.151,29.965,30.44,18.718,14.105,36.467,33.287,25.849,28.468,26.895,
41.352,22.127,30.914,35.338,25.287,18.959,29.016,28.534,20.694,20.887,22.342,
41.359,24.812,29.571,34.747,25.846,19.702,26.753,25.08,16.921,15.652,16.342,
41.367,22.648,26.162,33.694,25.767,16.237,23.694,21.482,13.106,18.787,13.373,
41.375,22.646,24.224,33.784,28.709,15.025,18.255,17.841,10.672,12.493,9.2866,
41.383,27.108,27.381,36.205,31.201,21.798,19.372,19.215,10.099,9.8925,9.3337,
41.391,31.906,28.351,41.433,36.457,24.481,18.743,19.407,8.1427,12.022,8.8054,
41.398,24.035,24.605,35.401,32.699,21.414,16.833,17.117,5.9577,12.379,7.7545,
41.406,31.265,25.409,36.097,28.439,17.842,14.751,16.728,6.4141,7.7546,8.9699,
41.414,22.907,20.11,26.943,22.794,7.481,21.709,19.35,12.541,12.507,11.366,
41.422,13.132,15.027,20.817,16.339,3.436,21.735,18.081,13.597,15.384,10.96,
41.43,9.3272,12.607,16.979,7.4804,2.4623,22.467,17.887,14.83,19.543,13.308,
41.438,7.5373,13.229,15.926,3.2127,0.56324,19.475,16.335,10.952,18.296,11.47,
41.445,2.7758,12.598,14.202,-0.0003825,-0.4617,24.308,18.198,13.14,20.669,14.53,
41.453,1.7284,14.745,13.371,-0.93142,0.54443,30.427,22.796,19.06,23.471,17.86,
41.461,2.1239,14.334,13.552,-2.8559,2.4931,23.862,21.478,15.772,20.89,16.441,
41.469,4.4684,15.247,17.254,5.2802,8.5205,20.406,21.581,17.533,25.308,17.736,
41.477,6.1113,14.933,21.437,9.9657,11.104,16.729,17.579,10.458,15.636,12.391,
41.484,7.9127,14.48,23.015,13.41,9.0117,11.705,11.395,1.6704,4.906,3.8521,
41.492,4.4454,11.624,19.331,11.427,8.6632,8.3518,7.8251,0.29316,3.5144,1.2025,
41.5,5.4411,10.019,19.126,14.404,8.7595,7.3388,4.5487,-2.239,2.6369,-2.6204,
41.508,12.652,12.827,21.377,15.33,7.1875,9.8061,6.5092,-1.0288,-0.65897,-2.3098,
41.516,18.196,18.332,22.504,12.711,7.7537,18.324,15.234,8.4887,12.519,5.9593,
41.523,12.738,14.202,18.813,13.401,3.4418,15.799,12.978,8.1617,11.458,5.2701,
41.531,11.953,14.44,20.18,13.318,4.2778,15.854,13.028,6.1953,7.263,5.2642,
41.539,15.642,16.509,23.123,11.929,4.7946,14.918,13.228,5.8008,3.379,4.1108,
41.547,15.033,16.793,22.478,10.367,4.841,19.235,17.442,11.085,12.615,8.2898,
41.555,17.045,17.751,23.14,10.446,3.7176,23.743,18.24,12.318,15.654,10.564,
41.563,17.817,17.319,25.42,12.643,5.5889,20.717,17.674,10.608,12.962,8.9773,
41.57,12.093,18.128,22.334,5.1542,7.2438,21.718,18.767,12.582,19.923,11.422,
41.578,14.031,20.273,22.602,7.6462,8.3946,25.588,23.235,13.732,23.023,16.431,
41.586,16.252,22.266,25,9.25,10.71,28.025,24.019,14.805,18.497,14.757,
41.594,21.79,27.815,32.109,18.609,17.618,27.981,26.733,14.76,19.309,17.564,
41.602,20.882,28.986,33.807,14.792,18.203,29.504,27.686,18.249,23.283,20.713,
41.609,26.402,34.411,37.976,20.107,21.881,31.53,30.152,20.459,25.709,20.991,
41.617,25.062,33.643,35.891,16.902,21.516,29.856,29.815,20.211,23.379,23.173,
41.625,20.782,28.051,30.239,11.736,16.319,29.106,27.655,17.829,23.808,21.245,
41.633,16.595,24.245,27.669,11.192,13.69,30.169,24.774,14.084,19.231,12.923,
41.641,20.313,25.427,29.585,14.799,11.556,31.525,25.024,18.238,20.962,18.544,
41.648,20.86,23.605,27.217,10.813,10.94,28.219,23.77,16.049,18.368,18.637,
41.656,16.757,20.51,23.248,7.902,5.9976,26.153,22.997,14.691,17.158,14.509,
41.664,20.865,22.535,22.505,7.9228,5.8044,28.053,24.502,15.769,21.217,15.481,
41.672,14.892,20.477,19.16,2.3372,4.1788,26.754,21.751,14.771,17.213,14.416,
41.68,18.681,23.179,24.588,7.1381,6.0949,29.302,23.102,16.004,19.995,15.144,
41.688,18.636,23.715,25.117,6.4668,6.212,31.319,24.868,19.332,24.747,17.055,
41.695,19.582,22.239,25.003,11.379,4.455,32.409,22.686,17.59,23.32,14.833,
41.703,24.091,23.107,27.145,12.27,8.0612,33.927,25.547,19.09,27,15.717,
41.711,18.696,21.552,25.518,11.444,9.5273,28.841,21.872,15.713,22.637,13.929,
41.719,17.803,19.934,25.155,13.759,10.938,27.973,19.567,14.375,26.137,10.376,
41.727,22.266,21.702,26.808,16.991,10.439,25.767,18.796,13.258,20.693,8.9759,
41.734,18.387,19.108,24.457,11.183,10.529,25.957,18.409,12.659,19.546,9.2309,
41.742,16.508,17.982,22.606,13.511,11.503,23.568,16.851,11.181,24.129,7.6352,
41.75,16.281,18.025,24.782,15.35,10.976,24.587,15.802,9.1883,22.065,6.9439,
41.758,11.537,14.812,19.32,6.9435,8.7379,15.578,10.745,4.2008,14.734,1.9746,
41.766,16.233,20.685,27.176,19.879,14.67,19.78,14.684,6.5724,15.245,5.4476,
41.773,23.229,21.315,29.538,21.406,12.803,22.623,16.575,11.53,21.403,8.6722,
41.781,20.667,25.158,28.288,13.047,12.745,29.506,24.257,19.131,25.785,15.541,
41.789,16.032,19.407,23.399,11.676,6.17,26.954,19.379,13.2,22.121,6.9541,
41.797,20.809,19.042,26.198,15.625,9.2769,22.516,17.018,9.9385,17.118,6.447,
41.805,17.071,16.739,23.548,13.329,6.9511,24.176,15.888,9.6104,21.207,6.1035,
41.813,18.588,18.98,23.635,13.77,4.5397,23.169,18.068,12.235,24.314,7.7624,
41.82,20.377,21.868,27.76,18.626,6.981,27.408,20.659,15.376,24.197,9.995,
41.828,28.415,22.139,31.099,23.295,7.3406,25.048,18.687,13.642,21.864,8.913,
41.836,32.316,24.834,34.479,26.816,9.9691,28.492,21.398,14.608,25.236,8.8953,
41.844,32.608,24.98,36.146,28.897,13.062,29.735,21.441,15.776,20.859,9.5367,
41.852,42.142,30.091,42.042,39.948,20.57,29.947,22.951,16.643,22.03,12.65,
41.859,43.559,33.912,46.311,41.377,26.922,31.818,23.445,15.993,21.003,10.161,
41.867,47.001,34.652,45.79,40.54,26.539,31.831,23.213,15.411,19.673,9.347,
41.875,54.311,33.729,51.925,51.649,25.748,29.188,18.326,10.999,17.774,3.5378,
41.883,52.974,30.914,49.925,46.075,24.684,28.132,16.63,12.124,17.894,2.5169,
41.891,52.635,32.729,50.711,48.016,26.652,36.319,21.951,19.432,24.378,7.7597,
41.898,51.392,30.677,47.896,47.97,25.04,36.538,21.923,19.326,25.793,7.1674,
41.906,50.054,31.106,46.458,45.07,21.945,35.24,21.901,18.837,22.987,7.1282,
41.914,51.451,28.13,43.938,41.658,18.103,33.584,19.518,17.038,22.548,6.4211,
41.922,51.262,27.969,41.754,46.311,17.43,32.624,19.508,16.108,22.837,5.1497,
41.93,42.368,22.485,36.043,37.012,11.58,26.745,16.123,12.636,19.4,1.639,
41.938,33.708,18.798,28.151,28.247,4.2779,27.311,14.732,16.141,21.143,4.2628,
41.945,36.548,19.518,30.42,30.256,5.8694,27.117,14.354,16.861,23.365,4.4478,
41.953,33.851,23.114,34.05,26.668,12.561,30.206,19.847,21.27,24.836,8.8182,
41.961,27.943,22.285,33.445,29.674,12.504,21.392,14.446,15.315,16.528,5.1403,
41.969,22.659,16.056,27.501,25.392,10.879,14.351,7.4783,7.0162,14.456,-2.5281,
41.977,26.351,16.871,30.309,28.046,15.228,10.029,5.4401,2.749,8.6548,-3.935,
41.984,20.474,12.578,26.435,24.774,12.432,0.82152,-0.18847,-4.5617,1.2969,-8.2842,
41.992,6.4458,4.8505,19.66,17.767,7.767,-5.4857,-6.2659,-8.3628,-2.7215,-12.513,
42,5.4641,0.51524,17.406,15.589,3.8344,-7.5028,-9.0671,-10.018,-3.5352,-15.93,
42.008,6.8307,-0.43113,15.802,11.278,1.6586,-9.0378,-10.746,-10.286,-3.8647,-14.897,
42.016,-1.5427,0.17058,11.278,5.7792,-0.50477,-6.2951,-9.0906,-7.4866,-1.1245,-14.084,
42.023,-6.7621,-7.1168,5.7159,1.697,-6.8697,-7.3844,-13.355,-12.643,-4.2606,-19.933,
42.031,-5.0792,-5.648,5.6475,3.7902,-7.5074,-8.3847,-11.749,-11.198,-0.35163,-14.969,
42.039,4.1878,-1.9822,10.72,4.7843,-6.4309,-4.5853,-7.5808,-10.698,-1.7088,-13.837,
42.047,3.8985,0.60953,11.596,5.5828,-6.3853,3.0054,-1.1851,-0.89804,5.9001,-7.1061,
42.055,-0.51398,-0.69542,8.1042,5.1635,-6.9904,8.4941,2.6716,2.6132,13.07,-4.3416,
42.063,-3.5098,-3.5612,4.7294,0.59827,-10.141,1.411,-2.5157,-3.1289,7.5346,-6.2614,
42.07,-3.6792,-6.1503,4.9779,2.0092,-6.7457,-7.1178,-9.4008,-13.804,-4.4615,-15.179,
42.078,-8.9706,-12.944,1.5975,0.71042,-8.3889,-16.168,-19.398,-23.792,-14.758,-23.938,
42.086,-18.565,-16.141,-2.8122,-5.6035,-8.8634,-18.793,-21.516,-22.942,-9.8613,-24.935,
42.094,-12.23,-10.983,4.5621,2.3294,-2.6238,-16.659,-18.623,-19.708,-11.92,-21.654,
42.102,-5.9378,-5.7081,9.5924,5.8425,0.42824,-13.635,-15.826,-15.539,-8.0319,-18.408,
42.109,-1.2564,-4.6412,12.272,9.9219,-1.5164,-10.624,-14.556,-15.317,-7.2234,-19.069,
42.117,-6.3167,-8.499,6.3575,2.8088,-6.6717,-13.082,-17.482,-15.343,-5.2236,-17.81,
42.125,-5.8252,-7.8023,11.207,10.479,-3.845,-12.068,-16.424,-15.417,-5.6811,-20.249,
42.133,-9.5515,-13.205,4.9171,1.5643,-12.123,-15.863,-21.342,-20.33,-10.34,-26.547,
42.141,-15.692,-18.882,-0.81061,-0.44025,-17.545,-14.675,-21.364,-19.397,-4.4945,-25.714,
42.148,-13.147,-13.092,2.9143,0.90875,-12.151,-11.959,-16.665,-15.943,-6.1036,-18.787,
42.156,-10.686,-11.107,2.4071,-4.6105,-9.4498,-10.728,-13.915,-11.617,0.15066,-13.47,
42.164,-6.3755,-7.7626,7.3072,0.073692,-3.4362,-7.6418,-10.158,-9.6288,-0.29617,-11.062,
42.172,-8.0281,-9.0741,6.5247,-0.68077,-3.5972,-13.64,-14.759,-14.206,-4.0616,-15.083,
42.18,-5.7963,-8.0672,10.113,6.0565,-2.0952,-12.686,-13.261,-10.861,-0.035621,-12.904,
42.188,-13.858,-15.28,-0.34485,-6.1414,-8.5167,-19.606,-22.131,-19.831,-7.9963,-20.432,
42.195,-19.046,-16.582,-1.4383,-6.3294,-9.9989,-24.354,-24.459,-23.107,-13.14,-26.225,
42.203,-16.048,-13.943,1.4505,-5.9426,-5.4548,-25.497,-23.25,-22.896,-14.857,-23.17,
42.211,-12.558,-12.154,3.3663,-3.606,-3.8585,-19.536,-20.914,-19.229,-11.111,-21.14,
42.219,-10.605,-10.583,5.8923,-1.4112,-0.16295,-18.974,-18.738,-19.964,-13.184,-22.036,
42.227,-11.184,-9.5703,7.9262,-1.569,-0.19932,-16.484,-17.876,-16.754,-11.279,-19.504,
42.234,-7.4841,-7.1416,10.713,0.25623,1.5036,-12.853,-12.713,-12.098,-4.6764,-11.349,
42.242,-5.6027,-5.7597,8.2152,-0.60002,1.4076,-12.431,-12.755,-13.288,-7.6415,-12.375,
42.25,-5.9376,-6.2427,5.6536,-2.2275,-1.5465,-9.4012,-11.665,-10.839,-2.3382,-11.79,
42.258,-9.5581,-12.508,0.66744,-3.2436,-8.4282,-12.804,-16.419,-14.359,-6.5185,-16.811,
42.266,-8.2477,-13.143,0.97077,0.038174,-8.0624,-11.134,-15.194,-12.599,-5.0559,-15.985,
42.273,-11.878,-17.908,-3.3368,-6.2364,-13.475,-15.745,-20.951,-19.327,-10.509,-23.875,
42.281,-15.213,-17.823,-6.4562,-13.318,-17.085,-14.591,-22.039,-17.97,-9.1317,-22.527,
42.289,-12.24,-16.419,-3.3925,-9.1574,-14.054,-12.077,-16.727,-11.173,-3.7272,-14.867,
42.297,-18.881,-18.351,-6.3367,-14.73,-15.751,-10.95,-16.616,-11.094,-2.0973,-15.464,
42.305,-22.134,-19.902,-9.3939,-19.313,-19.018,-13.031,-17.542,-12.439,0.28134,-15.08,
42.313,-20.584,-18.414,-7.7916,-12.801,-16.245,-14.949,-17.197,-12.809,-5.7713,-16.135,
42.32,-27.001,-21.259,-13.318,-20.985,-17.64,-17.34,-20.07,-14.417,-2.8991,-17.814,
42.328,-25.078,-19.773,-10.955,-18.971,-15.64,-17.04,-19.807,-12.361,-1.2731,-15.412,
42.336,-20.58,-15.197,-6.4262,-15.028,-9.8436,-12.834,-16.793,-13.055,-4.754,-13.478,
42.344,-19.764,-16.633,-7.5037,-15.14,-10.95,-13.257,-17.843,-15.249,-8.4448,-17.215,
42.352,-14.555,-14.796,-2.5124,-6.7568,-8.6713,-18.698,-21.39,-18.74,-14.66,-19.637,
42.359,-14.996,-13.038,-1.6807,-6.8068,-6.3689,-18.757,-20.754,-14.496,-9.8514,-14.887,
42.367,-17.363,-15.493,-1.5593,-7.0765,-9.3135,-18.207,-21.862,-16.776,-10.839,-19.752,
42.375,-15.967,-18.689,-4.5919,-7.5271,-10.458,-20.146,-24.499,-17.504,-9.9197,-22.778,
42.383,-14.299,-19.293,-4.5541,-5.3546,-10.297,-21.617,-26.963,-21.985,-15.174,-26.175,
42.391,-16.127,-18.216,-5.2288,-5.2301,-11.14,-21.726,-25.833,-23.079,-13.287,-25.84,
42.398,-3.9193,-7.0511,7.3876,4.3689,0.59701,-16.63,-18.136,-17.957,-13.742,-20.254,
42.406,3.0672,-1.893,14.812,12.177,7.9069,-14.529,-16.23,-14.4,-9.5253,-17.387,
42.414,-7.2096,-9.5166,5.0838,-0.43784,-1.2374,-18.171,-19.113,-16.308,-11.491,-18.873,
42.422,-13.556,-14.165,-2.0262,-4.8516,-6.1383,-17.453,-18.415,-13.817,-9.1066,-15.806,
42.43,-13.964,-15.044,-4.2034,-6.5681,-8.9242,-18.059,-18.916,-13.833,-12.072,-17.4,
42.438,-8.1662,-12.211,-0.4512,-3.5405,-8.4649,-16.5,-19.242,-13.058,-10.008,-16.564,
42.445,-10.48,-12.388,0.10087,-3.1769,-7.4717,-19.785,-21.69,-20.501,-18.749,-22.133,
42.453,-8.628,-9.7764,1.3846,-0.6029,-4.2779,-14.237,-18.826,-16.727,-12.308,-18.644,
42.461,-7.0871,-8.2679,5.5104,4.3241,0.1412,-17.15,-19.112,-18.127,-15.316,-19.894,
42.469,-11.91,-12.681,0.27938,-2.9909,-2.594,-19.064,-21.769,-20.334,-16.059,-22.909,
42.477,-8.9365,-9.1161,4.1464,3.7892,0.55359,-13.577,-17.53,-13.294,-11.124,-15.32,
42.484,-8.7604,-6.5342,5.127,4.3894,-0.6578,-14.096,-15.922,-13.639,-12.046,-15.882,
42.492,2.6616,-0.29053,12.97,11.254,6.7271,-10.399,-10.294,-9.2939,-6.7859,-11.959,
42.5,0.40756,-1.9501,9.4233,6.3877,3.8496,-10.838,-11.43,-9.0047,-7.4809,-12.527,
42.508,-4.8906,-5.8791,5.9082,4.4143,1.3695,-12.248,-14.078,-8.3806,-9.0699,-13.852,
42.516,-4.8955,-9.0076,6.0055,5.229,-1.3358,-18.981,-19.699,-16.598,-14.732,-20.544,
42.523,-9.5607,-15.288,-0.62687,-0.39919,-9.5246,-23.497,-24.897,-22.41,-17.376,-23.355,
42.531,-11.332,-13.926,-3.0606,0.67369,-7.3709,-18.407,-19.922,-15.584,-12.128,-14.542,
42.539,-10.156,-16.87,-4.4504,-0.85921,-15.353,-17.003,-22.385,-17.141,-14.154,-19.008,
42.547,-15.927,-17.242,-9.2075,-13.415,-13.978,-12.689,-18.681,-11.959,-6.5845,-13.495,
42.555,-24.184,-20.84,-13.412,-14.01,-16.957,-15.449,-20.276,-13.919,-10.319,-15.796,
42.563,-23.58,-24.145,-14.935,-16.666,-21.035,-16.745,-22.676,-13.914,-11.952,-19.199,
42.57,-15.764,-19.296,-7.7726,-9.7534,-16.09,-14.221,-20.466,-12.913,-8.1216,-16.949,
42.578,-10.727,-19.352,-4.4218,-5.1187,-12.205,-16.19,-22.348,-15.46,-6.7093,-18.336,
42.586,-12.11,-17.483,-1.5559,-1.4247,-7.0658,-18.994,-22.768,-15.765,-11.918,-19.084,
42.594,-16.403,-17.206,-4.9934,-9.6966,-11.699,-16.96,-22.581,-17.265,-14.478,-22.064,
42.602,-12.824,-12.683,-5.3006,-5.4966,-10.748,-12.071,-17.35,-13.493,-8.8717,-18.012,
42.609,-13.365,-15.702,-6.8507,-6.4794,-14.597,-13.779,-19.976,-14.184,-7.6517,-18.108,
42.617,-17.603,-15.155,-5.5914,-4.7416,-12.616,-15.146,-20.323,-13.207,-7.4877,-16.796,
42.625,-12.683,-15.308,-3.8396,-0.65578,-9.518,-15.588,-19.98,-14.347,-4.1901,-15.979,
42.633,-18.075,-19.596,-8.7252,-2.356,-11.886,-20.287,-26.124,-19.327,-7.9869,-20.903,
42.641,-9.461,-14.596,-0.40429,6.0108,-5.6784,-20.098,-24.811,-18.987,-8.1159,-21.701,
42.648,-6.7693,-13.874,0.21983,6.5431,-6.4088,-24.24,-28.952,-24.492,-15.473,-27.821,
42.656,-9.1821,-17.822,-2.9955,-0.20325,-10.526,-21.938,-28.68,-23.171,-13.144,-28.101,
42.664,-9.1178,-15.653,-4.2083,-0.93436,-12.647,-14.954,-22.758,-16.106,-7.6638,-21.056,
42.672,-5.5561,-11.557,-0.88767,1.2011,-9.7707,-12.71,-18.355,-13.056,-6.1139,-17.137,
42.68,-3.8518,-6.9351,3.0931,3.6188,-2.7621,-11.132,-14.165,-10.866,-3.9656,-12.72,
42.688,1.4974,-3.1523,8.6316,11.953,0.090991,-9.2784,-13.811,-10.689,-3.5998,-14.661,
42.695,0.68278,-1.8886,7.553,12.036,2.7015,-6.1297,-11.616,-5.8592,1.1367,-10.337,
42.703,5.2185,1.5554,11.579,14.739,6.0347,-6.2068,-9.0593,-5.6855,-0.247,-8.3355,
42.711,8.021,-0.042941,12.031,14.283,2.046,-5.731,-10.771,-7.5988,-1.7916,-12.467,
42.719,9.7518,0.74036,10.493,12.774,5.0305,2.5592,-7.0548,-1.3587,6.0418,-8.6132,
42.727,9.2435,-0.73191,8.5769,12.697,2.1722,6.2437,-6.8014,-0.6572,4.4808,-6.5709,
42.734,14.845,1.9318,12.741,13.902,3.7338,8.5424,-5.0106,0.12893,4.9324,-7.8411,
42.742,13.667,1.6111,10.441,13.991,0.38529,13.403,-3.8947,2.1449,13.788,-7.5498,
42.75,20.571,6.5576,16.391,17.762,6.7602,17.505,-1.495,4.7465,16.771,-4.6843,
42.758,20.978,2.9802,16.206,20.334,4.0967,12.015,-4.8193,0.28303,11.079,-8.7299,
42.766,21.247,5.2428,15.895,19.017,6.8389,15.887,-1.7026,7.4704,14.263,-4.0955,
42.773,24.976,13.028,18.728,17.522,12.655,22.873,6.1927,15.84,17.913,5.4542,
42.781,18.94,11.373,15.108,11.312,7.8953,25.616,9.7806,19.968,18.946,7.6179,
42.789,22.687,17.187,18.667,12.279,8.7829,31.734,16.253,25.016,28.161,14.603,
42.797,24.197,18.876,19.98,14.935,8.1607,29.131,14.357,20.535,25.727,11.055,
42.805,22.446,16.869,19.554,9.9782,9.7037,28.976,12.737,18.22,25.83,9.5874,
42.813,9.2517,6.1423,7.1312,0.38651,-2.2531,24.33,8.0741,13.989,23.748,6.117,
42.82,8.8957,2.1281,5.216,0.87972,-4.0097,18.772,0.78748,8.1016,13.493,0.15499,
42.828,-1.0613,-8.2626,-3.6783,-7.1125,-12.519,8.8743,-6.3683,1.4494,10.105,-5.3781,
42.836,-11.328,-12.591,-7.9515,-12.661,-14.026,5.7353,-10.89,-2.8086,9.7501,-6.8265,
42.844,-12.259,-8.8247,-3.4743,-11.431,-9.5291,5.8774,-9.6755,1.2289,14.36,-1.4862,
42.852,-13.306,-10.705,-5.4816,-10.29,-11.747,1.8145,-10.951,-0.90922,12.27,-5.4455,
42.859,-17.216,-15.284,-10.857,-18.461,-16.25,-1.2776,-15.611,-6.5689,5.5498,-13.198,
42.867,-26.468,-19.118,-16.602,-24.369,-19.556,-1.7024,-16.989,-6.7906,7.0023,-10.183,
42.875,-30.016,-20.659,-18.859,-29.888,-23.543,0.87696,-15.124,-4.5078,6.9478,-7.9638,
42.883,-42.406,-32.333,-29.899,-39.762,-33.454,-7.5666,-25.22,-13.858,-0.01124,-18.338,
42.891,-47.924,-40.038,-37.019,-40.932,-38.503,-12.688,-31.372,-18.662,-4.325,-23.232,
42.898,-56.54,-46.816,-45.587,-47.506,-45.594,-14.251,-35.291,-22.135,-3.9148,-25.278,
42.906,-59.591,-49.497,-46.187,-48.704,-48.391,-20.164,-39.935,-26.47,-7.4303,-31.118,
42.914,-55.802,-45.26,-40.08,-44.804,-42.643,-20.012,-37.943,-25.052,-6.6613,-30.197,
42.922,-57.214,-42.15,-39.426,-42.672,-39.583,-18.077,-35.195,-19.17,-3.476,-24.329,
42.93,-61.855,-44.376,-44.368,-50.396,-40.433,-16.512,-33.95,-18.342,-3.2823,-24.15,
42.938,-58.55,-40.166,-37.615,-50.478,-36.221,-11.802,-28.056,-11.762,3.41,-18.59,
42.945,-53.122,-37.721,-35.666,-44.466,-35.736,-9.9661,-26.725,-12.008,0.82306,-19.34,
42.953,-47.926,-39.241,-32.925,-36.386,-32.479,-14.196,-32.394,-14.492,0.46056,-21.633,
42.961,-49.484,-39.256,-34.298,-39.808,-31.095,-20.832,-33.961,-20.483,-6.2599,-24.319,
42.969,-49.403,-36.164,-30.133,-38.65,-24.908,-17.257,-32.843,-22.129,-5.6816,-25.498,
42.977,-45.947,-32.166,-27.673,-31.782,-21.301,-18.735,-29.194,-18.874,-2.0478,-22.268,
42.984,-42.808,-33.49,-28.249,-29.825,-25.444,-19.861,-30.016,-20.546,-3.8896,-23.75,
42.992,-54.387,-38.911,-36.753,-42.633,-31.473,-18.925,-33.217,-22.679,-7.9582,-25.89,
43,-60.689,-45.102,-45.309,-48.8,-40.876,-19.351,-35.206,-21.909,-5.4521,-25.648,
43.008,-59.517,-44.425,-43.748,-48.992,-43.425,-22.858,-35.262,-19.734,-0.86039,-24.491,
43.016,-63.067,-45.7,-46.259,-53.58,-43.781,-22.979,-36.349,-21.31,-7.3032,-26.462,
43.023,-58.174,-43.65,-44.052,-50.175,-40.017,-18.361,-34.109,-18.236,-3.7297,-21.88,
43.031,-59.263,-45.496,-44.643,-50.028,-40.027,-23.909,-37.34,-21.367,-6.3537,-25.766,
43.039,-58.077,-42.397,-40.872,-46.539,-37.617,-21.77,-36.151,-21.884,-6.4158,-27.169,
43.047,-54.533,-37.602,-36.948,-42.456,-35.102,-15.796,-31.145,-20.627,-10.44,-25.592,
43.055,-55.236,-38.2,-40.237,-44.001,-38.222,-19.254,-32.901,-21.895,-8.3679,-26.379,
43.063,-53.91,-40.064,-38.814,-42.311,-35.965,-19.321,-33.431,-21.14,-6.0612,-27.058,
43.07,-51.589,-38.038,-37.866,-41.621,-34.161,-19.525,-31.826,-19.627,-7.2315,-23.761,
43.078,-53.13,-38.2,-38.467,-40.708,-34.371,-17.362,-31.774,-18.211,-6.3273,-22.15,
43.086,-53.037,-35.955,-37.077,-44.115,-31.566,-15.059,-29.932,-17.64,-6.2619,-22.321,
43.094,-46.872,-33.082,-34.525,-36.401,-30.009,-13.316,-29.184,-17.158,-6.0015,-20.669,
43.102,-48.838,-35.428,-34.958,-35.569,-30.263,-17.072,-31.424,-17.007,-4.2179,-21.467,
43.109,-46.232,-34.842,-34.314,-33.727,-27.266,-15.826,-29.761,-15.228,-3.4519,-20.208,
43.117,-50.642,-38.249,-37.098,-37.642,-29.633,-19.296,-33.795,-19.469,-9.1162,-23.529,
43.125,-49.855,-40.116,-37.729,-36.745,-29.905,-21.467,-33.682,-20.484,-8.9173,-24.055,
43.133,-49.431,-39.145,-37.013,-37.834,-29.716,-19.491,-32.244,-18.558,-6.6563,-21.295,
43.141,-46.102,-32.096,-34.949,-34.533,-26.358,-17.913,-29.423,-16.843,-6.0423,-19.898,
43.148,-47.332,-35.705,-34.208,-33.637,-28.106,-18.941,-31.69,-16.856,-7.0685,-20.777,
43.156,-39.323,-30.094,-25.693,-29.32,-22.127,-11.305,-23.43,-9.04,2.9602,-14.011,
43.164,-48.535,-35.833,-32.662,-38.104,-29.658,-15.107,-29.482,-13.875,0.27142,-19.731,
43.172,-56.001,-40.861,-42.159,-45.971,-35.956,-17.387,-33.726,-17.983,-4.4645,-25.697,
43.18,-48.089,-34.187,-35.132,-39.18,-26.246,-13.739,-27.99,-14.884,-2.5945,-19.619,
43.188,-50.992,-37.663,-35.594,-39.43,-30.245,-20.303,-33.995,-18.777,-9.1554,-23.532,
43.195,-54.75,-45.267,-43.457,-46.642,-38.196,-23.804,-40.02,-25.091,-14.851,-30.737,
43.203,-52.658,-39.932,-41.103,-44.52,-34.192,-19.834,-34.643,-19.795,-7.7501,-24.305,
43.211,-43.399,-30.583,-32.348,-39.066,-28.157,-13.271,-27.677,-12.515,-0.1547,-18.196,
43.219,-47.436,-35.25,-36.197,-44.344,-33.046,-13.62,-30.175,-13.263,-3.2112,-18.285,
43.227,-46.056,-34.631,-36.993,-40.532,-30.701,-13.656,-29.25,-13.958,-4.5195,-19.085,
43.234,-46.957,-34.942,-36.173,-39.141,-30.315,-15.634,-30.114,-14.31,-6.1943,-20.014,
43.242,-41.624,-35.437,-37.147,-39.606,-33.215,-17.088,-31.567,-17.492,-9.7216,-23.68,
